Date,Investigator,CH,[Tubulin] $(\mu M)$,[DCX] $(\mu M)$,Length $(\mu m)$,Lifetime $(min)$,Growth Rate $(\mu m / min)$,Time to Nucleate $(min)$,Shrink Length $(\mu m)$,Shrink Lifetime $(min)$,Shrink Rate $(\mu m / min)$,Rescues,DCX Type
2020-03-09,Sofia,14,6.0,100.0,11.077499999999999,23.086000000000002,0.4798362644026682,0.40416660499572754,2.8484999999999996,1.9400000000000002,1.4682989690721646,True,P191R
2020-03-09,Sofia,14,6.0,100.0,9.4317,21.243000000000002,0.44399096172856933,0.9861666049957276,2.2788,1.1640000000000001,1.9577319587628863,True,P191R
2020-03-09,Sofia,14,6.0,100.0,8.672099999999999,17.363,0.49945861890226334,0.5011666049957275,1.5824999999999998,1.1640000000000001,1.3595360824742264,True,P191R
2020-03-09,Sofia,14,6.0,100.0,2.4686999999999997,6.111000000000001,0.4039764359351987,0.6951666049957276,0.633,0.29100000000000004,2.1752577319587627,True,P191R
2020-03-09,Sofia,14,6.0,100.0,0.7595999999999999,1.0670000000000002,0.7119025304592314,4.672166604995727,0.7595999999999999,0.679,1.118703976435935,False,P191R
2020-03-09,Sofia,14,6.0,100.0,2.7851999999999997,5.917000000000001,0.47071150921074856,0.7921666049957277,0.7595999999999999,0.5820000000000001,1.3051546391752575,True,P191R
2020-03-09,Sofia,14,6.0,100.0,5.2539,9.506,0.5526930359772775,1.0831666049957276,0.37979999999999997,0.776,0.4894329896907216,True,P191R
2020-03-09,Sofia,14,6.0,100.0,4.874099999999999,10.088,0.48315820777160984,11.171166604995728,1.6458,1.358,1.2119293078055964,True,P191R
2020-03-09,Sofia,14,6.0,100.0,8.229,16.102,0.511054527387902,0.40416660499572754,4.6842,2.037,2.2995581737849777,True,P191R
2020-03-09,Sofia,14,6.0,100.0,,,,,,,,False,P191R
2020-03-09,Sofia,14,6.0,100.0,7.659299999999999,15.811000000000002,0.4844285623932704,0.5011666049957275,3.1649999999999996,1.649,1.9193450576106728,True,P191R
2020-03-09,Sofia,14,6.0,100.0,5.696999999999999,12.513000000000002,0.45528650203788046,0.9861666049957276,1.8989999999999998,1.0670000000000002,1.7797563261480782,True,P191R
2020-03-09,Sofia,14,6.0,100.0,12.0903,19.982000000000003,0.6050595535982383,1.1801666049957276,3.1649999999999996,2.522,1.2549563838223632,True,P191R
2020-03-09,Sofia,14,6.0,100.0,4.304399999999999,9.797,0.4393589874451362,5.642166604995728,1.0128,0.776,1.3051546391752575,True,P191R
2020-03-09,Sofia,14,6.0,100.0,15.318599999999998,36.86,0.41558871405317416,1.1801666049957276,4.304399999999999,3.007,1.431459926837379,True,P191R
2020-03-09,Sofia,14,6.0,100.0,7.9758,16.005000000000003,0.49833177132146195,1.1801666049957276,5.3172,2.2310000000000003,2.3833258628417746,True,P191R
