Date,Investigator,CH,[Tubulin] $(\mu M)$,[DCX] $(\mu M)$,Length $(\mu m)$,Lifetime $(min)$,Growth Rate $(\mu m / min)$,Time to Nucleate $(min)$,Shrink Length $(\mu m)$,Shrink Lifetime $(min)$,Shrink Rate $(\mu m / min)$,Rescues,DCX Type
2020-03-11,Sofia,13,5.0,100.0,3.6081,4.6560000000000015,0.7749355670103092,1.2003750000000002,0.8861999999999999,0.7759999999999999,1.1420103092783502,True,P191R
2020-03-11,Sofia,13,5.0,100.0,2.0256,3.201,0.6328022492970946,0.4243750000000001,0.5064,0.5820000000000001,0.8701030927835051,True,P191R
2020-03-11,Sofia,13,5.0,100.0,4.5576,9.408999999999999,0.484387288766075,0.327375,1.9623,1.4550000000000003,1.348659793814433,True,P191R
2020-03-11,Sofia,13,5.0,100.0,4.7475,7.275,0.6525773195876288,1.103375,0.8229,1.164,0.7069587628865979,True,P191R
2020-03-11,Sofia,13,5.0,100.0,9.7482,14.55,0.6699793814432988,1.297375,5.2539,2.716,1.9344256259204708,True,P191R
2020-03-11,Sofia,13,5.0,100.0,5.000699999999998,11.155,0.4482922456297623,0.812375,2.7219,1.649,1.6506367495451788,True,P191R
2020-03-11,Sofia,13,5.0,100.0,4.1778,9.215,0.4533695062398263,0.521375,1.3293,0.5820000000000001,2.2840206185567005,True,P191R
2020-03-11,Sofia,13,5.0,100.0,4.8740999999999985,11.252,0.4331763242090294,0.13337500000000002,1.899,0.5820000000000001,3.2628865979381434,True,P191R
2020-03-11,Sofia,13,5.0,100.0,6.899699999999998,9.991,0.6905915323791411,0.4243750000000001,2.1522,1.4550000000000003,1.479175257731958,True,P191R
2020-03-11,Sofia,13,5.0,100.0,1.9623,3.686,0.5323657080846446,0.909375,0.3798,0.29100000000000004,1.3051546391752575,True,P191R
2020-03-11,Sofia,13,5.0,100.0,5.2539,7.857,0.6686903398243604,1.103375,1.8357,0.97,1.8924742268041237,True,P191R
2020-03-11,Sofia,13,5.0,100.0,8.355599999999999,13.774,0.6066211703208944,1.394375,2.7219,1.94,1.4030412371134018,True,P191R
2020-03-11,Sofia,13,5.0,100.0,1.266,3.3950000000000005,0.372901325478645,0.230375,0.6962999999999999,0.5820000000000001,1.1963917525773191,True,P191R
2020-03-11,Sofia,13,5.0,100.0,11.393999999999998,20.467,0.556701030927835,0.909375,7.595999999999999,3.3950000000000005,2.23740795287187,True,P191R
2020-03-11,Sofia,13,5.0,100.0,6.5199,9.991,0.6525773195876288,0.909375,2.7219,2.037,1.3362297496318114,True,P191R
2020-03-11,Sofia,13,5.0,100.0,6.1401,9.603000000000002,0.6393939393939392,0.521375,0.5697,0.19399999999999998,2.9365979381443297,True,P191R
2020-03-11,Sofia,13,5.0,100.0,3.6081,6.3050000000000015,0.5722601110229976,0.327375,0.5697,0.19399999999999998,2.9365979381443297,True,P191R
2020-03-11,Sofia,13,5.0,100.0,0.7595999999999999,2.9100000000000006,0.2610309278350515,2.2673750000000004,0.633,0.19399999999999998,3.2628865979381443,False,P191R
2020-03-11,Sofia,13,5.0,100.0,5.633699999999998,9.118,0.6178657600350953,1.394375,1.266,0.679,1.8645066273932247,True,P191R
2020-03-11,Sofia,13,5.0,100.0,4.3043999999999984,7.566000000000002,0.5689135606661379,0.327375,0.5064,0.29100000000000004,1.7402061855670101,True,P191R
2020-03-11,Sofia,13,5.0,100.0,2.6586,5.432,0.4894329896907216,0.4243750000000001,0.4431,0.38799999999999996,1.1420103092783502,True,P191R
2020-03-11,Sofia,13,5.0,100.0,3.6714,6.3050000000000015,0.5822997620935765,1.976375,0.9495,0.485,1.9577319587628863,True,P191R
2020-03-11,Sofia,13,5.0,100.0,7.406099999999999,15.132,0.4894329896907216,0.036375000000000005,5.633699999999998,4.074,1.3828424153166423,True,P191R
2020-03-11,Sofia,13,5.0,100.0,7.9758,13.580000000000002,0.5873195876288658,0.909375,3.2916,1.4550000000000003,2.262268041237113,True,P191R
2020-03-11,Sofia,13,5.0,100.0,5.1273,8.439,0.6075719872022751,0.715375,1.2027,1.0670000000000002,1.1271790065604497,True,P191R
2020-03-11,Sofia,13,5.0,100.0,4.431,7.081,0.6257590735771783,0.327375,0.7595999999999999,0.7759999999999999,0.9788659793814432,True,P191R
2020-03-11,Sofia,13,5.0,100.0,7.532699999999998,12.027999999999999,0.6262637179913534,1.491375,2.2788,1.649,1.3819284414796846,True,P191R
2020-03-11,Sofia,13,5.0,100.0,5.9502,11.446,0.5198497291630264,0.715375,1.2027,0.7759999999999999,1.5498711340206184,True,P191R
2020-03-11,Sofia,13,5.0,100.0,2.2788,2.9100000000000006,0.7830927835051544,0.4243750000000001,0.3798,0.29100000000000004,1.3051546391752575,True,P191R
2020-03-11,Sofia,13,5.0,100.0,8.9886,13.870999999999999,0.6480138418282748,0.327375,5.9502,3.783,1.5728786677240283,True,P191R
2020-03-11,Sofia,13,5.0,100.0,5.000699999999998,11.252,0.4444276573053678,1.006375,2.7219,1.261,2.1585249801744646,True,P191R
2020-03-11,Sofia,13,5.0,100.0,3.9246,7.468999999999999,0.5254518677199089,1.491375,1.899,0.5820000000000001,3.2628865979381434,True,P191R
